Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
ANRO,Alto Neuroscience Inc.,22.7400,21.22; 21.06; 20.44; 20.22; 20.07; 19.8; 18.71; 18.85; 20.03; 18.26; 18.24; 21.15; 19.68; 21.43; 21.47; 21.17; 21; 21.79; 22.74,ALTO-207 (CTC-501),NCT03642964,Treatment-resistant depression (TRD),phase2,Enrollment Initiation,Topline Data,2027-12-31,"Phase 2a data published by an independent publication in Nature Medicine complements previously released data, noted June 15, 2026.  Phase 2a demonstrated robust, statistically significant antidepressant effects, noted May 4, 2026. Phase 2b trial initiated April 21, 2026, with topline data expected in 2H 2027.",,100,100,Bull -% / Neutral -% / Bear -%,798036196,2026-06-15 08:16:26,35093940
HURA,TuHURA Biosciences Inc.,2.5700,2.5; 2.45; 2.38; 2.35; 2.26; 2.24; 2.18; 2.12; 2.19; 1.965; 2.045; 2.02; 2.08; 2.19; 2.32; 2.27; 2.23; 2.22; 2.57,TBS-2025 - (VISTA),,Acute Myeloid Leukemia (AML),phase1,Trial Planned,,2026-06-30,"IND submitted June 15, 2026. Phase 1b/2 trial planned for 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,163664097,2026-06-15 08:00:32,63682528
CLLS,Cellectis S.A.,2.9800,3.5; 3.67; 3.63; 3.63; 3.52; 3.48; 3.38; 3.09; 3.15; 3.06; 2.93; 2.99; 3.18; 3.09; 3.09; 3.11; 3.05; 3.08; 2.98,UCART20x22 - (NatHaLi-01),NCT05607420,Non-Hodgkin Lymphoma,phase1,Data Released,Interim Data,2026-12-31,"Phase 1 data shared at EHA reported in the optimal dose cohort, ORR and complete response (CR) were 88% and 63%, respectively, noted June 13, 2026. Phase 1 full data set to be shared in 4Q 2026. Phase 1 readout from ASH reported an overall response rate (ORR) of 88% and a complete response (CR) rate of 63% (n=8) at the current dose level, noted December 7, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,216321162,2026-06-15 07:44:52,72590994
INCY,Incyte Corporation,98.2200,97.16; 97.1; 97.34; 97.5; 96.74; 95.59; 92.24; 97.98; 101.24; 102.38; 100.64; 103.23; 105.39; 107.83; 108.53; 101.98; 99.75; 98.99; 98.22,Zilurgisertib (INCB000928) - (PROGRESS),NCT05090891,Fibrodysplasia ossificans progressiva (FOP) in a 12-year-old of age or older.,phase4,Ongoing,Regulatory Decision,2026-09-26,"Pivotal Phase 2 PROGRESS trial data for zilurgisertib in FOP presented at ENDO 2026 demonstrated significant heterotopic ossification reductions, with the FDA accepting the NDA under Priority Review with a PDUFA date of September 26, 2026, noted June 14, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,19620206009,2026-06-15 07:27:36,199757748
MIRM,Mirum Pharmaceuticals Inc.,107.1300,98.62; 98.9; 97.33; 99.6; 101.5; 96.33; 92.17; 91.835; 92.49; 93.48; 93.585; 95.48; 94; 99.54; 99.345; 101; 101.55; 102.04; 107.13,Zilurgisertib (INCB000928) - (PROGRESS),NCT05090891,Fibrodysplasia ossificans progressiva (FOP) in a 12-year-old of age or older.,phase4,Ongoing,Regulatory Decision,2026-09-26,"Pivotal Phase 2 PROGRESS trial data for zilurgisertib in FOP presented at ENDO 2026 demonstrated significant heterotopic ossification reductions, with the FDA accepting the NDA under Priority Review with a PDUFA date of September 26, 2026, noted June 14, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,6532918849,2026-06-15 07:27:36,60981227
CLDX,Celldex Therapeutics Inc.,32.4300,30.73; 30.85; 31.65; 31.7; 31.43; 30.14; 28.9; 29.77; 29.93; 28.62; 28.56; 29.6; 29.35; 29.96; 31.27; 32.12; 32.32; 32.93; 32.43,Barzolvolimab (CDX-0159) - (EMBARQ-CSU2),NCT06455202,Chronic Spontaneous Urticaria (CSU),phase3,Data Released,Topline Data,2026-12-31,"Long-term data from the Phase 2b trial of barzolvolimab in antihistamine-refractory CSU presented at EAACI 2026 demonstrated sustained off-treatment improvement in angioedema at Week 76, with ongoing Phase 3 topline results anticipated in Q4 2026, noted June 14, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2545497895,2026-06-15 07:17:03,78492072
AZN,AstraZeneca PLC,174.9300,187.03; 187.19; 185.65; 185.33; 185.67; 179.71; 177.45; 176.28; 181.8; 185.95; 181.55; 183.43; 178.96; 182.28; 178.75; 177.27; 178.71; 177.89; 174.93,Ultomiris (ravulizumab) - (I CAN),NCT06291376,Immunoglobulin A nephropathy,phase5,Ongoing,Regulatory Decision,2026-12-31,PDUFA Priority Review date expected 4Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,551576275045,2026-06-15 07:11:04,3101451738
MLYS,Mineralys Therapeutics Inc.,24.6300,29.85; 29.99; 30.01; 31.54; 31.5; 31.11; 28.85; 25.06; 25.05; 23.69; 22.5; 24.18; 23.76; 23.94; 23.62; 23.92; 23.99; 25.13; 24.63,Lorundrostat - (Launch-HTN),NCT06153693,Uncontrolled hypertension (uHTN) or resistant hypertension (rHTN).,phase5,Ongoing,Regulatory Decision,2026-12-22,"PDUFA date on December 22, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2031928228,2026-06-15 03:50:37,82498101
COGT,Cogent Biosciences Inc.,34.5400,32.67; 33.94; 34.51; 35.38; 34.96; 34.81; 32.76; 32.26; 32.79; 31.02; 31.16; 31.98; 31.38; 32.62; 33.1; 33.17; 33.07; 33.67; 34.54,JAK2 V617F mutant-selective inhibitor,,"BCR-ABL-negative myeloproliferative neoplasms (MPNs) (including polycythemia vera, primary myelofibrosis, and essential thrombocythemia)",phase0,Data Released,Submission,2026-12-31,"Preclinical data presented at the EHA 2026 Congress  demonstrated potent selectivity and molecular remission potential, with an IND application submission remain on track for 2026, noted June 12, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,5901780858,2026-06-12 08:10:14,170868004
KYMR,Kymera Therapeutics Inc.,90.4300,78.89; 80.77; 81.7; 81.46; 81.42; 78.47; 71.29; 73.21; 74.61; 74.13; 73.95; 76.91; 78.23; 82.96; 86.205; 85.59; 87.44; 89.9; 90.43,KT-621 - (BREADTH),NCT07323654,Asthma,phase2,Ongoing,Interim Data,2027-12-31,"Phase 1 data presented at JDA demonstrated robust STAT6 degradation to a favorable safety profile, noted June 12, 2026. Fast track designation granted by the FDA, noted April 13, 2026. Phase 2b initiated, with data expected in late-2027.",,100,100,Bull -% / Neutral -% / Bear -%,7438553683,2026-06-12 07:33:49,82257588
HCM,HUTCHMED (China) Limited,10.2800,11.99; 11.75; 11.72; 11.23; 11.45; 11.4; 11.52; 11.31; 11.17; 10.87; 10.85; 10.63; 10.87; 10.68; 10.96; 10.83; 10.49; 10.12; 10.28,Sovleplenib - (ESLIM-02),NCT05535933,Warm antibody autoimmune hemolytic anemia (wAIHA),phase4,Data Released,Submission,2026-06-30,"sNDA submission expected 1H 2026. Phase 3 data from EHA reported that in patients who had received prior rituximab therapy, the durable response rate continued to favor sovleplenib over placebo (69% vs 16%, p=0.0022), noted June 12, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1793505587,2026-06-12 07:10:16,174465524
CRBU,Caribou Biosciences Inc.,1.6400,2.1; 2.16; 2.31; 2.31; 2.36; 2.43; 2.32; 2; 2.065; 1.92; 1.84; 1.84; 1.79; 1.66; 1.595; 1.66; 1.69; 1.64; 1.64,CB-011 - (CaMMouflage),NCT05722418,Multiple or Refractory Multiple Myeloma,phase1,Data Released,,2026-12-31,"Phase 1 data presented at EHA showed that a single dose of CB-011 produced deep, durable responses in heavily pretreated, BCMA-naïve patients with r/r MM: 83% CR rate, 91% MRD negativity, and 50% of patients in ≥CR at 15 months, noted June 11, 2026. Phase 1 initial dose expansion data in BCMA-naïve and BCMA-exposed patients expected 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,162656143,2026-06-11 08:36:23,99180575
SLN,Silence Therapeutics Plc,6.9300,6.2; 6.64; 6.8; 6.86; 6.9; 6.53; 6.37; 6.41; 6.85; 6.17; 6.23; 6.01; 6; 6.68; 6.69; 7; 6.71; 6.76; 6.93,Divesiran (SLN124) - (SANRECO),NCT05499013,Polycythemia Vera,phase2,Enrollment Conclusion,Topline Data,2026-08-31,"Phase 2 topline data planned for August 2026. Phase 2 enrollment completed October 23, 2025. Phase 2 data reported that therapeutic phlebotomies were essentially eliminated and mean hematocrit (HCT) levels were lowered and maintained to ≤ 45% for all cohorts regardless of baseline levels, noted June 11, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,324324000,2026-06-11 07:48:28,46800000
RHHBY,Roche Holding AG ADR,49.7400,53.34; 52.6; 52.47; 52.36; 52.4; 50.2199; 49.07; 49; 51.57; 51.48; 50.55; 50.23; 50.42; 51.35; 51.65; 51.005; 51.13; 51.06; 49.74,Tecentriq (atezolizumab) and Tecentriq Hybreza (atezolizumab and hyaluronidase-tqjs) in combination with chemotherapy,,Stage III colon cancer,phase5,,,2026-10-09,"PDUFA PR date on October 9, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,316870529082,2026-06-11 07:21:20,6370537376
CLYM,Climb Bio Inc.,11.4500,11; 11.39; 11.96; 11.34; 10.96; 11.8; 11.2; 10.44; 10.91; 10.55; 10.77; 11.135; 10.8; 10.91; 11.44; 11.49; 10.71; 11.34; 11.45,Budoprutug (TNT119),NCT07043946,Immune thrombocytopenia,phase1,Ongoing,Interim Data,2026-12-31,"Phase 1b/2a initial data shared at EHA 2026 demonstrate a favorable safety and tolerability profile, robust B-cell depletion, and encouraging platelet responses in heavily pretreated patients with primary immune thrombocytopenia, noted June 11, 2026. Additional data from higher dose cohorts by year-end 2026.",,100,100,Bull -% / Neutral -% / Bear -%,655661613,2026-06-11 07:18:57,57263023
TECX,Tectonic Therapeutic Inc.,30.0200,29.12; 29.99; 30.43; 29.78; 31.165; 28.89; 27.43; 28.42; 29.13; 29; 29.1; 28.56; 28.05; 29.34; 30.28; 29.39; 30.01; 30.06; 30.02,TX45 - (APEX),NCT06616974,Group 2 Pulmonary Hypertension,phase2,Ongoing,Topline Data,2027-03-31,"Phase 2 enrollment completed, noted June 10, 2026. Phase 2 topline data expected in 1Q 2027. Phase 2 topline data due in 4Q 2026 or early 1Q 2027. Phase 1b data reported improved cardiac and pulmonary hemodynamics in PH-HFpEF patients across a range of left ventricular ejection fractions (""LVEF""), including LVEF≥50% and LVEF 41-49%, noted May 18, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,566452964,2026-06-10 16:19:14,18869186
CYTH,Cyclo Therapeutics Inc.,0.7206,,Trappsol Cyclo - (TransportNPC),NCT04860960,Niemann-Pick Disease Type C,phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 96-week study last patient completed, noted June 10, 2026. Phase 3 topline data expected 2H 2026. The company has had a pre-NDA meeting with the FDA and expects to submit an NDA 2H 2026",,100,100,Bull -% / Neutral -% / Bear -%,20730260,2026-06-10 08:29:15,28768055
RFL,Rafael Holdings Inc. Class B,2.7300,1.34; 1.32; 1.37; 1.39; 1.37; 1.39; 1.37; 1.35; 1.39; 1.55; 1.63; 1.93; 1.78; 2.12; 2.24; 2.16; 2.54; 2.63; 2.73,Trappsol Cyclo - (TransportNPC),NCT04860960,Niemann-Pick Disease Type C,phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 96-week study last patient completed, noted June 10, 2026. Phase 3 topline data expected 2H 2026. The company has had a pre-NDA meeting with the FDA and expects to submit an NDA 2H 2026",,100,100,Bull -% / Neutral -% / Bear -%,141959989,2026-06-10 08:29:15,51999996
IPSC,Century Therapeutics Inc.,2.2900,2.26; 2.17; 2.305; 2.385; 2.45; 2.36; 2.17; 2.07; 2.2; 2.13; 2.12; 2.21; 2.12; 2.24; 2.25; 2.3; 2.18; 2.25; 2.29,CNTY-813,,Type 1 Diabetes,phase0,Trial Planned,Initial Data,2027-12-31,IND application due in 4Q 2026. Phase 1 initial clinical data expected in 2H 2027.,,100,100,Bull -% / Neutral -% / Bear -%,413012513,2026-06-10 07:23:19,180354809
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.6300,16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87; 15.91; 15.77; 15.66; 15.42; 15.63,ENTYVIO (vedolizumab) - (KEPLER),NCT04779307,Severely active ulcerative colitis (UC),phase5,Ongoing,Regulatory Decision,2027-03-31,PDUFA Date expected 1Q 2027.,,100,100,Bull -% / Neutral -% / Bear -%,2239943990,2026-06-09 16:49:17,143310556
IRON,Disc Medicine Inc.,70.7900,66.82; 68.12; 69.76; 70.8; 69.57; 71.97; 68; 70.35; 71.11; 67; 65.8; 68.34; 67.25; 68.08; 67.99; 70.09; 69.83; 70.21; 70.79,Bitopertin - (APOLLO),NCT05308472,Erythropoietic Protoporphyria (EPP),phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 type A meeting completed with FDA  for alignment on phase 3 study as a previous CRL response, noted June 9, 2026. Phase 3 data expected 4Q 2026, after which a CRL response will be submitted with an FDA decision expected by mid-2027.",,100,100,Bull -% / Neutral -% / Bear -%,2704113510,2026-06-09 08:59:20,38199089
OCS,Oculis Holding AG,11.2200,29.49; 29.93; 29.61; 29.65; 22.705; 14.51; 12.29; 13.14; 11.83; 11.21; 10.71; 10.98; 10.97; 11; 11.09; 11.61; 11.45; 11.3; 11.22,Licaminlimab (OCS-02) - (PREDICT-1),NCT05896670,Dry eye disease,phase3,Ongoing,Topline Data,2026-12-31,"Phase 3 ongoing with topline data expected YE 2026. This FDA-aligned trial targets the specific TNFR1 genotype to maximize treatment effects, with ~70% of clinical sites already activated and patients in the run-in phase, noted June 9, 2026",,100,100,Bull -% / Neutral -% / Bear -%,650585394,2026-06-09 07:23:53,57984438
SABS,SAB Biotherapeutics Inc.,4.0000,3.9; 3.81; 3.6; 3.57; 3.6; 3.44; 3.48; 3.36; 3.47; 3.38; 3.4; 3.36; 3.31; 3.38; 3.33; 3.9; 3.66; 3.86; 4,SAB-142 - (SAFEGUARD),NCT07187531,Type 1 Diabetes,phase2,Ongoing,Topline Data,2027-12-31,"Data presented at ADA on June 5, 2026. Phase 2b topline data readout expected 2H 2027. Phase 1 additional data showed that all 4 T1D participants receiving SAB-142 showed C-peptide preservation with 3 of the 4 participants showing a super responder profile concomitant with T cell exhaustion, noted April 22, 2026. Phase 2b first patient dosed December 18, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,305856376,2026-06-08 15:07:38,76464094
OSTX,OS Therapies Incorporated,1.9300,1.73; 1.75; 1.89; 1.98; 2.14; 1.87; 1.83; 1.8; 1.85; 1.78; 1.79; 1.74; 1.69; 1.71; 1.7; 1.72; 1.77; 1.72; 1.93,OST-HER2 (AOST-2121),NCT04974008,Resected osteosarcoma,phase4,Data Released,Submission,2026-12-31,"Phase 3 study alignment with FDA, noted June 8, 2026. BLA filing initiated February 2, 2025. BLA completion due in 2H 2026. Phase 3 data reported 75% 2.5-year overall survival for OST-HER2 vs. 47% pooled historical control, noted June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,85958545,2026-06-08 08:44:48,44538106
SION,Sionna Therapeutics Inc.,37.3000,41.13; 42.88; 43.43; 42.8; 42.82; 40.9; 36.48; 36.7; 37.78; 35.37; 33.51; 33.69; 34.03; 36.05; 35.92; 36; 34.75; 36.73; 37.3,SION-719 - (PreciSION CF),NCT07108153,Cystic Fibrosis,phase2,Ongoing,Interim Data,2026-08-31,"Phase 2a PoC study enrollment completed, noted April 27, 2026. Phase 2a data to be shared at ECFS on June 5, 2026. Phase 2a topline data expected by summer in mid-2026.",,100,100,Bull -% / Neutral -% / Bear -%,1684107309,2026-06-08 08:00:34,45150330
RVMD,Revolution Medicines Inc - Ordinary Shares,162.9900,151.56; 154.89; 153; 154.63; 157.48; 163.68; 151.31; 155.99; 155.69; 149.23; 148.49; 149.55; 144.19; 149.23; 153.87; 160.06; 156.58; 157.77; 162.99,vopimetostat (TNG462) in combination with RAS(ON) inhibitors (RMC-9805),NCT06922591,Pancreatic Ductal Adenocarcinoma (PDAC),phase1,Ongoing,Interim Data,2026-12-31,"Phase 1/2 combination data of 2/3L PDAC at a scientific conference 2H 2026. Phase 1/2 study data demonstrated a 92% ORR and 90% six-month PFS in MTAP-deleted pancreatic cancer, supporting planned advancement to Phase 3 development, noted June 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,34651097341,2026-06-08 07:54:44,212596462
TNGX,Tango Therapeutics Inc.,27.9700,20.24; 20.04; 19.65; 20; 21.98; 23.1; 21.5; 21.47; 22.15; 20.22; 30.93; 31.56; 28.68; 29.82; 30.94; 32.9; 32.16; 32.29; 27.97,vopimetostat (TNG462) in combination with RAS(ON) inhibitors (RMC-9805),NCT06922591,Pancreatic Ductal Adenocarcinoma (PDAC),phase1,Ongoing,Interim Data,2026-12-31,"Phase 1/2 combination data of 2/3L PDAC at a scientific conference 2H 2026. Phase 1/2 study data demonstrated a 92% ORR and 90% six-month PFS in MTAP-deleted pancreatic cancer, supporting planned advancement to Phase 3 development, noted June 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,4045804057,2026-06-08 07:54:44,144647982
NGNE,Neurogene Inc.,31.5300,27.71; 27.1; 26.87; 27.5; 28.34; 27.54; 26.14; 26.22; 27.48; 26.49; 28.6; 28.81; 28.01; 29; 29.1; 29.86; 29.35; 30.79; 31.53,NGN-401 - (Embolden),NCT05898620,Rett Syndrome,phase1,Ongoing,Interim Data,2026-08-31,"Data reported that dosing was completed in the Embolden registrational trial of NGN-401 for Rett syndrome, with 25 participants enrolled and treated. The company expects updated Phase 1/2 data in mid-2026 and topline registrational trial results in 2H 2027, noted June 8, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,498233939,2026-06-08 07:51:18,15801901
STTK,Shattuck Labs Inc.,4.9500,6.1; 6.11; 6.06; 5.97; 5.95; 5.65; 4.87; 4.75; 4.8; 4.58; 3.9; 4.27; 4.13; 4.18; 4.94; 4.63; 4.33; 4.74; 4.95,SL-325,NCT07158437,IBD and other inflammatory autoimmune diseases,phase2,Trial Planned,Initial Data,2028-06-30,"Phase 1 study showed a 3.7% immunogenicity rate and sustained biologic activity for over 3 months at doses> 1 mg/kg. Well-tolerated and exhibiting a favorable safety profile, noted June 8, 2026. Phase 2b study RECEPTIVE-CD1 planned 3Q 2026.  The Phase 2b study's primary endpoint, endoscopic response at 12 weeks, is expected to be disclosed in 1H 2028.",,100,100,Bull -% / Neutral -% / Bear -%,379568559,2026-06-08 07:36:06,76680517
ALVO,Alvotech,3.9200,3.34; 3.42; 3.44; 3.43; 3.36; 3.22; 3; 3.14; 3.74; 3.54; 4.24; 4.16; 4.14; 4.22; 4.17; 4.24; 3.87; 3.915; 3.92,AVT16 - (Entyvio biosimilar),NCT06570772,Severe active Ulcerative Colitis,phase5,Ongoing,Regulatory Decision,2027-03-31,"BSUFA date based on FDA's standard 10-month review cycle around 1Q 2027. BLA biosimilar accepted by the FDA, noted June 8, 2026. Phase 3 trial initiation announced September 25, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,1223640403,2026-06-08 07:28:17,312153164
BMEA,Biomea Fusion Inc.,1.1800,1.42; 1.41; 1.36; 1.38; 1.38; 1.39; 1.37; 1.3; 1.37; 1.27; 1.15; 1.135; 1.15; 1.19; 1.17; 1.2; 1.16; 1.2; 1.18,BMF-650 (GLP-131),NCT07223216,Obesity,phase1,Enrollment Initiation,Initial Data,2026-06-30,"Phase 1 first patient dosed October 27, 2025. Phase 1 data due in 2Q 2026. Biomea Fusion announced the expansion of its ongoing Phase I BMF-650 study to evaluate a rapid one-step titration schedule and enhanced weight loss potential for its oral GLP-1 receptor agonist. Noted June 8,2026",,100,100,Bull -% / Neutral -% / Bear -%,85313339,2026-06-08 07:08:42,72299440
CLYM,Climb Bio Inc.,11.4500,11; 11.39; 11.96; 11.34; 10.96; 11.8; 11.2; 10.44; 10.91; 10.55; 10.77; 11.135; 10.8; 10.91; 11.44; 11.49; 10.71; 11.34; 11.45,CLYM116,NCT04652570,IgA Nephropathy (IgAN),phase1,Ongoing,Initial Data,2026-08-31,"Phase 1 initial safetty data showed that treatment has been. generally well tolerated with no unexpected safety findings, noted June 5, 2026. Phase 1 data to be shared by late summer 2026.",,100,100,Bull -% / Neutral -% / Bear -%,655661613,2026-06-05 07:15:22,57263023
LGVN,Longeveron Inc.,0.8201,0.8202; 0.8109999999999999; 0.7949; 0.8149; 0.7722; 0.77; 0.76; 0.8; 0.8; 0.73; 0.754; 0.7727; 0.7702; 0.7711; 0.7826; 0.79; 0.77; 0.84; 0.8201,Laromestrocel (lomecel-B) - (ELPIS II),NCT04925024,Hypoplastic Left Heart Syndrome,phase2,Data Released,Topline Data,2026-08-31,"Phase 2 topline results expected August 2026. BLA submission planned for 2026. Phase 2b independent DMC completed its review, with a rationale supporting laromestrocel and the clinical data generated to date. The study remained encouraged by the potential of our investigational therapy in HLHS, noted May 11, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,25913480,2026-06-04 13:50:54,31597952
IMMP,Immutep Limited,0.3742,0.4859; 0.4537; 0.4346; 0.4446; 0.4389; 0.3976; 0.41600000000000004; 0.4067; 0.3886; 0.3766; 0.3689; 0.3689; 0.3557; 0.3613; 0.3637; 0.3703; 0.3562; 0.3739; 0.3742,IMP761,NCT06637865,Autoimmune diseases,phase1,Data Released,,2026-12-31,"Phase 1 data reported that IMP761 met its primary endpoint, demonstrating favorable safety and tolerability  and statistically significant pharmacodynamic activity at 7 mg/kg in a placebo-controlled study, noted June 4, 2026.  Additional data to be shared in 2H 2026.",European Alliance of Associations for Rheumatology Conference (EULAR26) 03/06/2026 ET - 06/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,55079259,2026-06-04 08:13:55,147192034
ANTX,AN2 Therapeutics Inc.,5.0000,4.85; 4.73; 4.63; 4.46; 4.33; 4.21; 4.07; 4.2; 4.17; 3.82; 3.85; 3.91; 4.2; 4.45; 4.74; 4.91; 4.76; 4.9; 5,AN2-502998,NCT07024589,Chagas Disease,phase1,Data Released,Interim Data,2026-06-30,"Phase 1 data reported that AN2-502998 was generally well tolerated  and demonstrated 100% parasite elimination in nonhuman primates with chronic Chagas disease at target exposures planned in humans, supporting advancement into a Phase 2 study, noted June 4, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,180080805,2026-06-04 07:29:34,36016161
GHRS,GH Research PLC,22.2400,22.12; 23.15; 22.36; 22.38; 23.99; 24.83; 24.87; 24.43; 23.25; 21.43; 20.12; 20.35; 20.36; 20.66; 21.12; 20.37; 19.98; 21.7; 22.24,GH1001 (GH001-PPD-203),NCT05804708,Postpartum Depression,phase2,Data Released,,2026-06-26,"Phase 2a met its primary endpoint, noted January 10, 2025. The Company also announced that two featured communications have been accepted for oral presentation at CINP 2026, to be held June 26–29.",,100,100,Bull -% / Neutral -% / Bear -%,1524711550,2026-06-04 07:19:02,68557174
PHAR,Pharming Group N.V.,12.8737,12.6; 13.62; 13.41; 13.66; 12.99; 13.1; 12.28; 12.24; 12.47; 12.5412; 12.8; 12.59; 12.28; 12.88; 12.805; 12.815; 12.51; 12.65; 12.8737,Leniolisib - (pediactric),NCT05438407,Activated phosphoinositide 3-kinase delta syndrome (APDS),phase5,Ongoing,,2026-10-24,"PDUFA date on October 24, 2026. CRL announced February 1, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,909208023,2026-06-04 03:56:32,70625230
ADCT,ADC Therapeutics SA,1.0900,3.39; 3.51; 3.43; 3.45; 3.4; 3.4; 3.17; 3.08; 1.32; 1.03; 0.9777; 1.1; 1.1; 1.06; 1.05; 1.05; 0.9963; 1.11; 1.09,ZYNLONTA (Loncastuximab Tesirine) and RITUXAN (rituximab) - (LOTIS-5),NCT04384484,Diffuse Large B-Cell Lymphoma (DLBCL),phase4,Trial Planned,Submission,2026-12-31,"sBLA submission planned for 4q 2026. Phase 3 trial data  met its primary endpoint. While TEAE rates were comparable, the test arm had  Grade 5 adverse events, primarily in patients over 75.  Noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,138638362,2026-06-03 16:33:56,127191158
SYRE,Spyre Therapeutics Inc.,88.3400,74.05; 73.65; 72.51; 72.11; 73.5; 70.54; 69.16; 73.52; 78.48; 73.65; 72; 76.44; 75.08; 80.77; 80.79; 83.58; 83.41; 87.49; 88.34,"SPY072 - (SKYWAY-RD, basket study)",NCT07148414,"Rheumatoid arthritis (RA), psoriatic arthritis (PsA), and axial spondyloarthritis (axSpA)",phase2,Ongoing,Topline Data,2026-09-30,"Enrollment completed in the Phase 2 SKYWAY trial evaluating SPY072 in rheumatoid arthritis, axial spondyloarthritis, psoriatic arthritis with topline proof-of-concept data expected in Q3 2026, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,7671556290,2026-06-03 08:36:33,86841253
TGTX,TG Therapeutics Inc.,53.2200,38.87; 39.73; 39.2; 38.82; 37.94; 37.41; 36.64; 40.11; 40.56; 40.16; 40.95; 43.37; 46.62; 48.05; 49.52; 50.3; 50.54; 51.5; 53.22,BRIUMVI (ublituximab-xiiy),,IV formulation relapsing multiple sclerosis (RMS),phase3,Trial Planned,Interim Data,2026-12-31,"Phase 1 trial demonstrated a linear PK profile across all dose levels with a mean bioavailability exceeding 60% relative to IV administration, successfully matching the necessary baseline exposure and B-cell depletion threshold required to predict clinical non-inferiority, noted June 3, 2026. Phase 3 data expected in late 2026 or early 2027.",,100,100,Bull -% / Neutral -% / Bear -%,8147108128,2026-06-03 08:20:50,153083580
ATOS,Atossa Therapeutics Inc.,2.0100,4.96; 4.95; 5.12; 5.19; 5.23; 5.11; 4.85; 4.7; 4.85; 4.47; 4.55; 4.41; 4.4; 2.585; 2.46; 2.35; 2.22; 1.985; 2.01,(Z)-endoxifen with abemaciclib (VERZENIO) - (EVANGELINE),NCT05607004,Pre-menopausal women w/ early-stage estrogen receptor positive and Human Epidermal Growth Factor Receptor 2 negative breast cancer,phase2,Data Released,Interim Data,2026-12-31,"Phase 2 data to be shared in 2H 2026. Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500–1000 ng/m, noted December 12, 2024. Phase 2 Run-in cohort enrollment completed, noted July 22, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,17308836,2026-06-03 07:57:06,8611361
LLY,Eli Lilly and Company,1098.5700,1065; 1064.74; 1082.92; 1126.8; 1105; 1082.2; 1064.15; 1078.78; 1125.27; 1131.42; 1149.15; 1144.68; 1136.37; 1160.95; 1133; 1129.35; 1122.5; 1112; 1098.57,(Z)-endoxifen with abemaciclib (VERZENIO) - (EVANGELINE),NCT05607004,Pre-menopausal women w/ early-stage estrogen receptor positive and Human Epidermal Growth Factor Receptor 2 negative breast cancer,phase2,Data Released,Interim Data,2026-12-31,"Phase 2 data to be shared in 2H 2026. Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500–1000 ng/m, noted December 12, 2024. Phase 2 Run-in cohort enrollment completed, noted July 22, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,1034568856389,2026-06-03 07:57:06,941741406
