Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
VERU,Veru Inc.,3.2600,2.09; 2.11; 2.12; 2.11; 2.17; 2.22; 2.35; 2.31; 2.33; 2.32; 2.37; 2.38; 2.35; 2.25; 4.23; 3.4; 3; 3.1; 2.95; 3.26,Enobosarm with semaglutide (Wegovy) - (PLATEAU),,Obesity,phase2,Enrollment Initiation,Interim Data,2027-03-31,"Phase 2b first patient dosed March 10, 2026. Phase 2b interim data due in 1Q 2027, with final data due in 4Q 2027.",,100,100,Bull -% / Neutral -% / Bear -%,52324043,2026-05-13 07:19:51,16050320
PLX,Protalix BioTherapeutics Inc. (DE),2.0500,2; 1.98; 1.91; 1.9; 2.01; 2.03; 2.1; 2.14; 2.12; 2.1; 2.11; 2.06; 1.99; 1.96; 2.01; 1.99; 1.96; 1.98; 1.97; 2.055,PRX-115 - (RELEASE),NCT07280156,Severe Gout,phase2,Ongoing,Topline Data,2027-06-30,Phase 2 topline data due in 1H 2027.,,100,100,Bull -% / Neutral -% / Bear -%,165171866,2026-05-13 07:14:28,80571642
AVIR,Atea Pharmaceuticals Inc.,4.3600,4.27; 4.1; 4.14; 4.15; 4.19; 4.24; 4.42; 4.53; 4.55; 4.73; 4.67; 4.38; 4.27; 4.21; 4.42; 4.25; 4.32; 4.36; 4.39; 4.36,SVR12 in combination of bemnifosbuvir and ruzasvir - (C-BEYOND),,Hepatitis C virus (HCV),phase3,Enrollment Conclusion,Topline Data,2026-08-31,Phase 3 topline result due in mid-2026.,,100,100,Bull -% / Neutral -% / Bear -%,348918152,2026-05-13 07:00:14,80027099
AAPG,Ascentage Pharma Group International,17.1100,20.18; 19.4999; 18.56; 18.99; 19.78; 20.66; 21.01; 20.127; 20.9; 19.88; 20.01; 19.08; 18.45; 17.87; 18.28; 17.2; 17.12; 17.07; 17.07; 17.11,Olverembatinib (HQP1351) and Lisaftoclax (APG-2575),,Relapsed/refractory Ph+ ALL,phase1,Ongoing,Conference Presentation,2026-06-13,"Phase 1b data to be presented at EHA on June 13, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,1596885676,2026-05-13 05:18:22,93330548
AZN,AstraZeneca PLC,182.2800,184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65; 185.33; 185.67; 179.71; 177.45; 176.28; 181.8; 185.95; 181.55; 183.43; 178.96; 182.25,Durvalumab in combination with monalizumab or oleclumab - (PACIFIC-9),NCT05221840,Stage III non-small cell lung cancer (NSCLC),phase3,Ongoing,Interim Data,2026-12-31,"Phase 3 dosing initiated, noted April 29, 2022. Phase 3 data due in 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,557959237644,2026-05-13 05:04:52,3101451738
IPHA,Innate Pharma S.A.,1.7400,2.17; 2.02; 2.25; 2.03; 2.2; 1.97; 1.83; 1.72; 1.75; 1.74; 1.83; 1.78; 1.82; 1.76; 1.79; 1.71; 1.76; 1.77; 1.75; 1.74,Durvalumab in combination with monalizumab or oleclumab - (PACIFIC-9),NCT05221840,Stage III non-small cell lung cancer (NSCLC),phase3,Ongoing,Interim Data,2026-12-31,"Phase 3 dosing initiated, noted April 29, 2022. Phase 3 data due in 2H 2026.",,100,100,Bull -% / Neutral -% / Bear -%,163194675,2026-05-13 05:04:52,93790043
VALN,Valneva SE,5.2900,5.94; 5.68; 5.71; 5.76; 5.92; 5.87; 5.93; 6.05; 6.34; 6.3; 6.25; 5.95; 5.63; 5.58; 5.67; 5.48; 5.335; 5.31; 5.2599; 5.29,S4V2 Shigella Vaccine - (CHIM study),NCT06615375,Shigella,phase2,Ongoing,,2026-08-31,"Phase 2b trial data expected in mid-2026. Phase 2b first vaccination on November 13, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,458683796,2026-05-13 05:03:34,86707712
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.8700,16.63; 16.61; 16.57; 16.58; 16.68; 16.48; 16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87,TAK-755,NCT03922308,Immune Thrombotic Thrombocytopenic Purpura (iTTP),phase2,Ongoing,Interim Data,2026-12-31,Phase 2b trial data due in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,49947639764,2026-05-13 04:03:11,3147299292
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.8700,16.63; 16.61; 16.57; 16.58; 16.68; 16.48; 16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87,Oveporexton (TAK-861-2001),NCT05687903,Narcolepsy type 1 (NT1),phase5,Data Released,Regulatory Decision,2026-09-30,PDUFA PR date of 3Q 2026.,,100,100,Bull -% / Neutral -% / Bear -%,49947639764,2026-05-13 04:01:25,3147299292
PTGX,Protagonist Therapeutics Inc.,109.7900,105.55; 102.18; 100.74; 98.37; 100.88; 102.01; 99.19; 99.98; 102.21; 100.41; 99.56; 94.92; 93.23; 95.41; 102.79; 97.38; 98.03; 105.87; 105.77; 109.79,Rusfertide - (VERIFY),NCT05210790,Polycythemia vera,phase5,Ongoing,Regulatory Decision,2026-12-31,"PDUFA Priority Review date in 2H 2026. NDA submitted to the FDA, noted January 5, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,7060745642,2026-05-13 04:00:47,64311373
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.8700,16.63; 16.61; 16.57; 16.58; 16.68; 16.48; 16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87,Rusfertide - (VERIFY),NCT05210790,Polycythemia vera,phase5,Ongoing,Regulatory Decision,2026-12-31,"PDUFA Priority Review date in 2H 2026. NDA submitted to the FDA, noted January 5, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,49947639764,2026-05-13 04:00:47,3147299292
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),15.8700,16.63; 16.61; 16.57; 16.58; 16.68; 16.48; 16.25; 15.87; 16.15; 16.15; 15.96; 15.19; 15.18; 15.03; 15.45; 15.6; 15.74; 15.72; 15.68; 15.87,TAK-881,,Primary Immunodeficiency Disease (PID),phase4,Data Released,Submission,2026-12-31,"NDA filing due in 2026. Phase 2/3 trial met primary endpoint, noted May 4, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,49947639764,2026-05-13 03:58:06,3147299292
CCCC,C4 Therapeutics Inc.,3.8700,3.63; 3.56; 3.22; 3.11; 3.28; 3.52; 3.56; 3.49; 3.74; 3.66; 4.37; 4.38; 4.34; 3.96; 4.17; 3.85; 3.59; 3.58; 3.87; 3.87,Cemsidomide (CFT7455) in Combination With ELREXFIO (Elranatamab),NCT07280013,Relapsed/Refractory Multiple Myeloma,phase1,Ongoing,Interim Data,2027-08-31,"Phase 1b dosing commenced, noted March 25, 2026. Phase 1b data from all cohorts is anticipated in mid-2027.",,100,100,Bull -% / Neutral -% / Bear -%,427895149,2026-05-12 15:27:59,110567222
PMN,ProMIS Neurosciences Inc.,10.7000,10.58; 10.39; 10.435; 10.65; 10.6; 10.85; 10.98; 10.36; 10.475; 10.87; 10.81; 10.41; 10.15; 9.65; 9.73; 9.13; 9.71; 9.745; 10.2; 10.7,PMN310 - (PRECISE-AD),NCT06750432,Alzheimer's disease (AD),phase1,Enrollment Conclusion,Topline Data,2026-09-30,"Phase 1b blinded 6-month data is to be shared in 3Q 2026 and 12-month topline data is expected by early 2027. Fast Track designation granted on July 21, 2025. Phase 1b trial commenced, noted January 10, 2024. Phase 1b dosing commenced, noted February 25, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,95954315,2026-05-12 15:24:41,8967693
ABOS,Acumen Pharmaceuticals Inc.,2.3700,2.39; 2.28; 2.18; 2.17; 2.35; 2.49; 2.51; 2.42; 2.54; 2.54; 2.6; 2.51; 2.37; 2.29; 2.29; 2.15; 2.17; 2.19; 2.24; 2.37,ACU193 - (ALTITUDE-AD),NCT06335173,Early Alzheimer's disease,phase2,Data Released,Topline Data,2026-12-31,Phase 2 topline results to be shared in late 2026.,,100,100,Bull -% / Neutral -% / Bear -%,171179365,2026-05-12 15:18:44,72227580
OLMA,Olema Pharmaceuticals Inc.,9.7500,13.82; 13.59; 12.9; 13.1; 13.96; 14.06; 13.68; 13.55; 12.91; 12.76; 13.19; 12.71; 10.69; 10.51; 10.68; 10.31; 9.96; 10.45; 9.82; 9.75,Palazestrant (OP-1250) - (OPERA-1),NCT04505826,"HR+, HER2- Breast Cancer",phase1,Ongoing,Topline Data,2026-10-31,"Phase 3 OPERA-01 monotherapy initiated with topline data expected in Fall 2026. Phase 1/2 monotherapy data presented at ESMO reported that the median PFS was 4.6 months with a CBR of 40%; in patients with ESR1 mutations at baseline, the median PFS was 5.6 months with a CBR of 52%, noted October 22, 2023.",,100,100,Bull -% / Neutral -% / Bear -%,851637842,2026-05-12 15:08:32,87347471
DFTX,Definium Therapeutics Inc.,24.1100,21.35; 20.99; 20.48; 20.02; 20.87; 22.65; 22.5; 22.88; 23.52; 23.48; 24.19; 24.06; 22.86; 23.59; 24.59; 23.55; 23.02; 22.95; 23.24; 24.11,DT120 ODT (Lysergide (LSD)) - (Ascend),NCT06941844,major depressive disorder (MDD),phase3,Trial Planned,,2027-12-31,Phase 3 planned for 2Q 2026. Phase 2b study results showed the potential antidepressant effects of DT120. Phase 3 topline data from the 12-week double-blind period is anticipated in 2027.,,100,100,Bull -% / Neutral -% / Bear -%,2629600138,2026-05-12 15:07:00,109066783
DFTX,Definium Therapeutics Inc.,24.1100,21.35; 20.99; 20.48; 20.02; 20.87; 22.65; 22.5; 22.88; 23.52; 23.48; 24.19; 24.06; 22.86; 23.59; 24.59; 23.55; 23.02; 22.95; 23.24; 24.11,"DT120 ODT (MM120) (lysergide D-tartrate, LSD) - (Voyage)",NCT06741228,Generalized Anxiety Disorder (GAD),phase3,Ongoing,Topline Data,2026-09-30,"Phase 3 dosing initiated, noted December 16, 2024. Phase 3 topline data due in 3Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,2629600138,2026-05-12 15:03:37,109066783
DFTX,Definium Therapeutics Inc.,24.1100,21.35; 20.99; 20.48; 20.02; 20.87; 22.65; 22.5; 22.88; 23.52; 23.48; 24.19; 24.06; 22.86; 23.59; 24.59; 23.55; 23.02; 22.95; 23.24; 24.11,DT120 ODT (Lysergide (LSD)) - (Emerge),NCT03866252,Major Depressive Disorder (MDD),phase3,Data Released,Topline Data,2026-06-30,"Phase 3 topline data from  12-week double-blind period anticipated 2Q 2026.  Phase 3 study dosing commenced, noted April 15, 2025. Phase 2 data at APA reported clinically and statistically significant efficacy compared to placebo at its primary week 4 and secondary week 12 timepoints, noted May 4, 2024. Phase 2 topline data reported that trial met primary endpoint, noted April 14, 2023.",,100,100,Bull -% / Neutral -% / Bear -%,2629600138,2026-05-12 15:03:21,109066783
TENX,Tenax Therapeutics Inc.,10.7300,11.9; 11.98; 11.62; 11.475; 12; 12.36; 12.13; 11.98; 11.88; 11.69; 11.87; 11.97; 10.95; 10.77; 11.09; 10.73; 10.54; 10.73; 10.55; 10.73,TNX-103 (oral levosimendan) - (LEVEL),NCT05983250,Pulmonary Hypertension with Heart Failure with Preserved Ejection Fraction (PH-HFpEF),phase3,Ongoing,Topline Data,2026-09-30,"Phase 3 trial initiated February 8, 2024. Phase 3 study enlarged to 230 patients with full enrollment to be completed by YE 2025 following amendment, noted March 5, 2025. Phase 3 topline data due in 3Q 2026.",,100,100,Bull -% / Neutral -% / Bear -%,284614956,2026-05-12 15:01:39,26525159
MANE,Veradermics Incorporated,94.4000,106.07; 99.72; 100.38; 100.07; 105.32; 104.7; 101.62; 102.5; 100.13; 102.88; 100.91; 101.51; 98.18; 96.74; 101.23; 91.69; 90.32; 95.91; 92.98; 94.4,VDPHL01 - (304),NCT06972264,Androgenetic Alopecia in males,phase3,Ongoing,Topline Data,2026-12-31,Phase 3 enrollment completed with topline data expected 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,3943908053,2026-05-12 15:00:10,41778687
XLO,Xilio Therapeutics Inc.,7.9900,8.81; 8.36; 8.15; 8.18; 8.44; 8.575; 8.25; 8.35; 8.34; 8.52; 8.46; 8.25; 8.2; 8.145; 8.31; 7.7; 7.68; 7.9; 7.9; 7.99,XTX501,,Solid Tumors,phase1,Trial Planned,Initial Data,2027-12-31,(IND)-enabling activities for XTX501 ongoing with IND planned for mid-2026. Phase 1 trial planned in 2H 2026. Phase 1 data due in 2H 2027.,,100,100,Bull -% / Neutral -% / Bear -%,52535361,2026-05-12 14:58:00,6575139
IMTX,Immatics N.V.,9.0600,11.17; 10.87; 10.62; 10.7; 11.22; 11.06; 11.62; 11.19; 11.39; 11.45; 11.51; 11.14; 10.04; 10.205; 10.18; 9.79; 9.22; 9.16; 8.87; 9.06,IMA402,NCT05958121,Solid Tumors,phase1,Ongoing,Interim Data,2026-12-31,"Phase 1 clinicla data update expected 2H 2026. Phase 1a results showed deep and durable responses with favorable tolerability in heavily pre-treated solid tumor patients. IMA402 achieved a 30% confirmed objective response rate (cORR) at RP2D, including 29% in melanoma and 2/3 in ovarian cancer, noted November 12, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,1214914979,2026-05-12 14:57:10,134096576
BCAX,Bicara Therapeutics Inc.,21.2800,20.65; 20.23; 19.29; 20.03; 20.43; 20.84; 21.68; 21.98; 21.58; 21.75; 21.75; 20.62; 19.64; 20; 20.41; 20; 20.1; 20.56; 20.21; 21.28,Ficerafusp Alfa (BCA101) with Pembrolizumab - (FORTIFI-HN01),NCT06788990,R/M Head and Neck Squamous Cell Carcinoma,phase3,Ongoing,Interim Data,2027-08-31,"Phase 2/3 interim analysis due in mid-2027. Breakthrough Therapy Designation noted October 13, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,1398178268,2026-05-12 14:52:31,65703866
BCAX,Bicara Therapeutics Inc.,21.2800,20.65; 20.23; 19.29; 20.03; 20.43; 20.84; 21.68; 21.98; 21.58; 21.75; 21.75; 20.62; 19.64; 20; 20.41; 20; 20.1; 20.56; 20.21; 21.28,Ficerafusp alfa with pembrolizumab,,3L+ mCRC (RAS/BRAF wild type MSS),phase1,Data Released,Interim Data,2026-12-31,"Phase 1b expansion data due in 2H 2026.  Phase 1b expansion cohort data reported rapid, deep and durable responses with generally well-tolerated safety profile , noted February 20, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1398178268,2026-05-12 14:52:02,65703866
CLLS,Cellectis S.A.,3.0900,4.07; 3.92; 3.85; 3.63; 3.66; 3.52; 3.5; 3.67; 3.63; 3.63; 3.52; 3.48; 3.38; 3.09; 3.15; 3.06; 2.93; 2.99; 3.18; 3.09,UCART20x22 - (NatHaLi-01),NCT05607420,Non-Hodgkin Lymphoma,phase1,Data Released,Conference Presentation,2026-06-13,"Phase 1 data to be shared at EHA on June 13, 2026. Phase 1 full data set to be shared in 4Q 2026. Phase 1 readout from ASH reported an overall response rate (ORR) of 88% and a complete response (CR) rate of 63% (n=8) at the current dose level, noted December 7, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,224306171,2026-05-12 14:45:21,72590994
ERAS,Erasca Inc.,14.0100,10.37; 10.23; 10.27; 10.32; 11.12; 11.605; 11.24; 11.5; 12.47; 12.2; 12.84; 13.82; 13.48; 13.18; 13.27; 11.97; 12.87; 13.41; 13.37; 14.01,ERAS-4001,,RASm solid tumors,phase1,Ongoing,Initial Data,2026-12-31,Preclinical development ongoing. IND due in 2Q 2025. Phase 1 data due in 2H 2026.,,100,100,Bull -% / Neutral -% / Bear -%,4356893433,2026-05-12 14:29:02,310984542
ERAS,Erasca Inc.,14.0100,10.37; 10.23; 10.27; 10.32; 11.12; 11.605; 11.24; 11.5; 12.47; 12.2; 12.84; 13.82; 13.48; 13.18; 13.27; 11.97; 12.87; 13.41; 13.37; 14.01,ERAS-4001 - (BOREALIS-1),,KRASm solid tumors,phase1,IND Clearance,,2026-12-31,"IND clearance announced on June 2, 2025. Phase 1 data due in 2H 2026. Monotherapy expansion cohorts and combination dose escalation cohorts planned for 2027.",,100,100,Bull -% / Neutral -% / Bear -%,4356893433,2026-05-12 14:28:45,310984542
MRK,Merck & Company Inc.,120.7600,113.41; 111.38; 112.56; 114.24; 113; 115.88; 122.41; 119.72; 120.24; 119.89; 118.72; 115.17; 115.65; 114.7; 120.26; 120.79; 119.52; 119.6; 119.09; 120.76,ERAS-0015 in combination with KEYTRUDA® (pembrolizumab) - (AURORAS-1),NCT06983743,RASm solid tumors,phase1,Data Released,Full Results,2027-06-30,"Phase 1 monotherapy expansion data and combination dose escalation data narrowed to an expected date of H1 2027. Phase 1 IND filing cleared May 13, 2025. Phase 1 data reported that at doses of 16–32 mg QD, the therapy demonstrated strong efficacy in KRAS G12X NSCLC, achieving up to 75% unconfirmed objective response rates at 8 weeks in later-line settings, consistently outperforming comparator benchmarks by 24–37 percentage points, noted April 27, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,298255996355,2026-05-12 14:27:46,2469824415
ERAS,Erasca Inc.,14.0100,10.37; 10.23; 10.27; 10.32; 11.12; 11.605; 11.24; 11.5; 12.47; 12.2; 12.84; 13.82; 13.48; 13.18; 13.27; 11.97; 12.87; 13.41; 13.37; 14.01,ERAS-0015 in combination with KEYTRUDA® (pembrolizumab) - (AURORAS-1),NCT06983743,RASm solid tumors,phase1,Data Released,Full Results,2027-06-30,"Phase 1 monotherapy expansion data and combination dose escalation data narrowed to an expected date of H1 2027. Phase 1 IND filing cleared May 13, 2025. Phase 1 data reported that at doses of 16–32 mg QD, the therapy demonstrated strong efficacy in KRAS G12X NSCLC, achieving up to 75% unconfirmed objective response rates at 8 weeks in later-line settings, consistently outperforming comparator benchmarks by 24–37 percentage points, noted April 27, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,4356893433,2026-05-12 14:27:46,310984542
IRON,Disc Medicine Inc.,68.0800,69.7; 66.86; 66.85; 64.07; 67.03; 67.13; 66.82; 68.12; 69.76; 70.8; 69.57; 71.97; 68; 70.35; 71.11; 67; 65.8; 68.34; 67.25; 68.08,Bitopertin - (HELIOS),NCT05883748,Erythropoietic Protoporphyria,phase2,Data Released,Conference Presentation,2026-06-13,"Phase 2 OLE additional safety and efficacy data to be shared at EHA on June 13, 2026. Phase 2 OLE results from EHA reported longer term treatment with bitopertin was associated with sustained reductions in the disease-causing toxin PPIX, with additional benefit for patients receiving the 60 mg dose continuously, noted June 12, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,2600593979,2026-05-12 12:55:27,38199089
INCY,Incyte Corporation,107.8300,97.63; 95.31; 95.19; 95.6; 97.08; 97.41; 97.16; 97.1; 97.34; 97.5; 96.74; 95.59; 92.24; 97.98; 101.24; 102.38; 100.64; 103.23; 105.39; 107.83,INCA160058 (JAK2V617F),,Myeloproliferative Neoplasms (MPNs),phase0,Ongoing,Conference Presentation,2026-06-12,"Preclinical data to be shared at EHA on June 12, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,21539877967,2026-05-12 12:48:59,199757748
INCY,Incyte Corporation,107.8300,97.63; 95.31; 95.19; 95.6; 97.08; 97.41; 97.16; 97.1; 97.34; 97.5; 96.74; 95.59; 92.24; 97.98; 101.24; 102.38; 100.64; 103.23; 105.39; 107.83,INCA035784 (mutCALR),,Myeloproliferative Neoplasms (MPNs),phase0,Ongoing,Conference Presentation,2026-06-12,"Preclinical data to be shared at EHA on June 13, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,21539877967,2026-05-12 12:46:28,199757748
INCY,Incyte Corporation,107.8300,97.63; 95.31; 95.19; 95.6; 97.08; 97.41; 97.16; 97.1; 97.34; 97.5; 96.74; 95.59; 92.24; 97.98; 101.24; 102.38; 100.64; 103.23; 105.39; 107.83,INCA033989,NCT06034002,Myelofibrosis (MF),phase1,Data Released,Conference Presentation,2026-06-13,"Phase 1 data shared at ASH reported that nearly all MF patients treated with INCA033989 (93.3%; 42/45) experienced improved symptoms, with 60% (27/45) achieving a ≥50% reduction in TSS (TSS50) as best response, noted December 6, 2025. Phase 1 trial data presented at EHA reported that patients at doses 400 mg and above achieved a complete or partial hematologic response with the majority (82%) realizing a complete response, noted June 15, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,21539877967,2026-05-12 12:41:24,199757748
AVBP,ArriVent BioPharma Inc.,30.2000,28.42; 27.87; 27.04; 26.15; 27.22; 27; 26.73; 27.94; 27.47; 26.97; 30.27; 30.68; 29.92; 29.78; 33.09; 30.35; 30.5; 30.55; 30.49; 30.2,Furmonertinib - (FURVENT),NCT05607550,1L advanced or metastatic NSCLC with EGFR exon 20 insertion mutations,phase3,Ongoing,Topline Data,2026-08-31,Phase 3 topline data moved to mid-2026.,,100,100,Bull -% / Neutral -% / Bear -%,1406562826,2026-05-12 12:39:03,46574928
AURA,Aura Biosciences Inc.,6.2100,7.98; 7.74; 7.47; 7.39; 7.47; 7.65; 7.6; 7.61; 7.66; 7.5; 7.47; 7.19; 6.9; 6.88; 6.8; 6.63; 6.48; 6.35; 6.12; 6.21,Bel-sar (AU-011),,Cancers of the ocular surface,phase1,Ongoing,Initial Data,2026-12-31,Phase 1 is ongoing with initial data from an early proof of concept expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,642030525,2026-05-12 12:34:47,103386558
AURA,Aura Biosciences Inc.,6.2100,7.98; 7.74; 7.47; 7.39; 7.47; 7.65; 7.6; 7.61; 7.66; 7.5; 7.47; 7.19; 6.9; 6.88; 6.8; 6.63; 6.48; 6.35; 6.12; 6.21,Belzupacap sarotalocan (AU-011),,Non-muscular invasive bladder cancer (NMIBC),phase1,Ongoing,Initial Data,2026-08-31,Phase 1b/2 data due in mid-2026.,,100,100,Bull -% / Neutral -% / Bear -%,642030525,2026-05-12 12:33:36,103386558
SEPN,Septerna Inc.,34.0300,28.32; 26.95; 26.3; 26.51; 28.01; 27.92; 28.36; 30.645; 29.79; 31.05; 30.2; 29.98; 29.94; 30.55; 31.37; 31.15; 30.41; 31.01; 30.47; 34.03,SEP-479,NCT07433179,Hypoparathyroidism,phase1,Enrollment Initiation,Initial Data,2026-12-31,"Phase 1 dosing initiated April 13, 2026 with data due in late 2026 or early 2027.",,100,100,Bull -% / Neutral -% / Bear -%,1533920388,2026-05-12 12:31:38,45075533
ANTX,AN2 Therapeutics Inc.,4.4500,4.64; 4.75; 4.48; 4.55; 4.59; 4.89; 4.85; 4.73; 4.63; 4.46; 4.33; 4.21; 4.07; 4.2; 4.17; 3.82; 3.85; 3.91; 4.2; 4.45,Epetraborole,NCT04892641,Polycythemia vera (PV),phase2,Trial Planned,Initial Data,2026-12-31,Phase 2 study planned 3Q 2026 with data readouts as early as 4Q 2026 and throughout 2027,,100,100,Bull -% / Neutral -% / Bear -%,160271916,2026-05-12 12:26:43,36016161
ANTX,AN2 Therapeutics Inc.,4.4500,4.64; 4.75; 4.48; 4.55; 4.59; 4.89; 4.85; 4.73; 4.63; 4.46; 4.33; 4.21; 4.07; 4.2; 4.17; 3.82; 3.85; 3.91; 4.2; 4.45,epetraborole,NCT07301320,Mycobacterium abscessus lung disease (M. abscessus),phase0,IND Clearance,,2027-12-31,"IND cleared on January 12, 2026. Phase 1 study planned in 1Q 2026 with topline data expected in late 2027.",,100,100,Bull -% / Neutral -% / Bear -%,160271916,2026-05-12 12:26:17,36016161
BEAM,Beam Therapeutics Inc.,29.4100,29.53; 27.93; 26.81; 26.33; 27.11; 27.67; 28.64; 29.79; 31.89; 32.8; 32.93; 31.14; 28.96; 29.55; 32.84; 29.4; 29.78; 30.47; 29.49; 29.41,"Ristoglogene autogetemcel (risto-cel, formerly known as BEAM-101) - (BEACON)",NCT05456880,Sickle cell disease,phase4,Data Released,Conference Presentation,2026-06-13,"Phase 1/2 data to be shared at EHA on June 13, 2026. BLA planned for year-end 2026. Phase 1/2 data shared at ASH reported mean peripheral blood editing was 67.4% at Month 6 and 72.8% by Month 12, noted December 6, 2025. Phase 1/2 FDA has granted Regenerative Medicine Advanced Therapy (RMAT) designation, as noted on August 14, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,3025677684,2026-05-12 11:12:29,102879214
COGT,Cogent Biosciences Inc.,32.6200,34.19; 32.68; 31.36; 31.25; 32.925; 32.58; 32.67; 33.94; 34.51; 35.38; 34.96; 34.81; 32.76; 32.26; 32.79; 31.02; 31.16; 31.98; 31.38; 32.62,Bezuclastinib - (APEX),NCT04996875,Advanced Systemic Mastocytosis,phase2,Data Released,Conference Presentation,2026-06-13,"Phase 2 primary results to be shared at EHA on June 13, 2026. Phase 2 presentation due at ASH reported 52% ORR per mIWG criteria, including 83% ORR for patients receiving 100 mg BID, noted December 8, 2024. Phase 2 Part 1 updated results presented at ASH showed a 56% ORR in TKI-naïve patients, including 86% ORR by PPR criteria and 100% ORR in APEX patients treated at 100 mg BID with exposures consistent with go-forward dose. Nearly all patients achieved at least 50% improvement in key biomarkers of disease burden, noted December 11, 2023. Phase 2 study to be completed by year end 2024.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,5573714290,2026-05-12 11:05:24,170868004
AGIO,Agios Pharmaceuticals Inc.,28.7200,28.73; 28.17; 28.21; 27.73; 28.5; 28.79; 28.14; 28.33; 28.62; 30.42; 29.4; 28; 26.51; 27.68; 28.79; 28.29; 27.44; 28.14; 28.88; 28.72,Mitapivat - (ENERGIZE-T),NCT04770779,Transfusion-dependent thalassemia,phase3,Data Released,Conference Presentation,2026-06-13,"Phase 3 data to be shared at EHA on June 13, 2026. Phase 3 data presented at ASH on December 8, 2025. Regulatory submission completed in December 2024. Phase 3 data presented at ASH reported that TRR was achieved by 30.4% (n=52/171) of patients in the mitapivat arm compared to 12.6% (n=11/87) of patients in the placebo arm, noted December 8, 2024.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,1708024610,2026-05-12 11:03:36,59471609
SION,Sionna Therapeutics Inc.,36.0500,42.77; 40.22; 39.24; 37.68; 39.5; 41.75; 41.13; 42.88; 43.43; 42.8; 42.82; 40.9; 36.48; 36.7; 37.78; 35.37; 33.51; 33.69; 34.03; 36.05,SION-451 + SION-109,NCT07035990,Healthy volunteers,phase1,Trial Planned,Topline Data,2026-08-31,Phase 1 trial data due in mid-2026.,,100,100,Bull -% / Neutral -% / Bear -%,1627669396,2026-05-12 09:51:54,45150330
