Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
EVAX,Evaxion A/S,4.0550,4.26; 4.41; 4.495; 4.57; 4.4; 4.41; 4.07; 4.34; 4.225; 4.17; 4.16; 4.12; 3.92; 4.09; 3.98; 4; 4.06; 4.08; 4.11; 4.055,EVX-04,,Cancer Vaccine,phase1,Trial Planned,Conference Presentation,2026-06-13,"Preclinical data to be shared at EHA on June 13, 2026. AI-based trial study planned with IND due in 2H 2026.  Preclinical data shared at ASH reported that treatment induces targeted immune responses and prevents tumor growth in preclinical models, noted December 6, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,33819572,2026-05-12 12:50:37,8340215
INCY,Incyte Corporation,97.3400,99.1; 95.27; 96.91; 97.14; 97.47; 99.85; 97.77; 98.56; 100.32; 99.13; 98.82; 97.63; 95.31; 95.19; 95.6; 97.08; 97.41; 97.16; 97.1; 97.34,INCA033989,NCT06034002,Myelofibrosis (MF),phase1,Data Released,Conference Presentation,2026-06-13,"Phase 1 data shared at ASH reported that nearly all MF patients treated with INCA033989 (93.3%; 42/45) experienced improved symptoms, with 60% (27/45) achieving a ≥50% reduction in TSS (TSS50) as best response, noted December 6, 2025. Phase 1 trial data presented at EHA reported that patients at doses 400 mg and above achieved a complete or partial hematologic response with the majority (82%) realizing a complete response, noted June 15, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,15.03,65.07,Bull -% / Neutral -% / Bear -%,19444419190,2026-05-12 12:41:24,199757748
AAPG,Ascentage Pharma Group International,20.9000,22.48; 22.875; 23.34; 22.02; 21.9; 21.57; 21.7; 21.5; 21.66; 21.16; 21.38; 20.18; 19.4999; 18.56; 18.99; 19.78; 20.66; 21.01; 20.127; 20.9,Olverembatinib (HQP1351) and Lisaftoclax (APG-2575),,Relapsed/refractory Ph+ ALL,phase1,Ongoing,Conference Presentation,2026-06-13,"Phase 1b data to be presented at EHA on June 13, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,1950608453,2026-05-13 05:18:22,93330548
CLYM,Climb Bio Inc.,11.9600,8.78; 8.88; 8.91; 9.69; 11.45; 12.22; 11.91; 11.37; 11.12; 11.17; 11.41; 11.33; 10.8; 9.88; 9.65; 10.52; 10.91; 11; 11.39; 11.96,Budoprutug (TNT119),NCT07043946,Immune thrombocytopenia,phase1,Ongoing,Conference Presentation,2026-06-13,"Phase 1b/2a ongoing with initial data to be shared at EHA 2026 on June 13 2026. Additional data from higher dose cohorts by year-end 2026. Phase 1b/2a preliminary data to be shared in 2H 2026. Phase 1b/2a ongoing, acquired by Eliem from Tenet Medicines, noted April 11, 2024.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,10.17,63.27,Bull -% / Neutral -% / Bear -%,684835855,2026-05-14 07:30:22,57260523
CLLS,Cellectis S.A.,3.6300,3.73; 3.9; 3.95; 3.7; 3.76; 3.95; 3.86; 3.85; 3.98; 3.96; 3.98; 4.07; 3.92; 3.85; 3.63; 3.66; 3.52; 3.5; 3.67; 3.63,UCART20x22 - (NatHaLi-01),NCT05607420,Non-Hodgkin Lymphoma,phase1,Data Released,Conference Presentation,2026-06-13,"Phase 1 data to be shared at EHA on June 13, 2026. Phase 1 full data set to be shared in 4Q 2026. Phase 1 readout from ASH reported an overall response rate (ORR) of 88% and a complete response (CR) rate of 63% (n=8) at the current dose level, noted December 7, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,7.66,60.87,Bull -% / Neutral -% / Bear -%,263505308,2026-05-12 14:45:21,72590994
CLLS,Cellectis S.A.,3.6300,3.73; 3.9; 3.95; 3.7; 3.76; 3.95; 3.86; 3.85; 3.98; 3.96; 3.98; 4.07; 3.92; 3.85; 3.63; 3.66; 3.52; 3.5; 3.67; 3.63,UCART22 - (BALLI-01),NCT04150497,Relapsed/refractory B-cell acute lymphoblastic leukemia (B-ALL),phase1,Data Released,Conference Presentation,2026-06-13,"Phase 1 dataset to be shared at EHA on June 13, 2026. Phase 1 data update reported an ORR of 68% with lasme-cel Process 2, noted October 16, 2025. Phase 1/2 data to be shared in 4Q 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,7.66,60.87,Bull 30% / Neutral 70% / Bear 0%,263505308,2026-05-12 14:45:08,72590994
NVS,Novartis AG,151.1200,142.94; 147.85; 146.57; 144.62; 145.5; 148.36; 145.39; 146.03; 145.23; 148.16; 149.75; 149.77; 148.08; 149.15; 150.44; 150.45; 151.76; 152.01; 150.8; 151.12,Pelabresib (DAK539),,Myelofibrosis,phase2,Ongoing,Conference Presentation,2026-06-13,"Phase 2 trial presentation at ASCO on June 13, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,288359881730,2026-05-26 07:33:13,1908151679
IRON,Disc Medicine Inc.,69.7600,65.97; 65.95; 66.91; 67.64; 67.59; 68.65; 67.53; 68.26; 69.23; 68.53; 70.03; 69.7; 66.86; 66.85; 64.07; 67.03; 67.13; 66.82; 68.12; 69.76,Bitopertin - (HELIOS),NCT05883748,Erythropoietic Protoporphyria,phase2,Data Released,Conference Presentation,2026-06-13,"Phase 2 OLE additional safety and efficacy data to be shared at EHA on June 13, 2026. Phase 2 OLE results from EHA reported longer term treatment with bitopertin was associated with sustained reductions in the disease-causing toxin PPIX, with additional benefit for patients receiving the 60 mg dose continuously, noted June 12, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,22.59,38.96,Bull -% / Neutral -% / Bear -%,2664768449,2026-05-12 12:55:27,38199089
COGT,Cogent Biosciences Inc.,34.5100,35.87; 35.79; 36.63; 36.73; 36.98; 35.87; 34.79; 34.74; 34.1; 34.53; 34.29; 34.19; 32.68; 31.36; 31.25; 32.925; 32.58; 32.67; 33.94; 34.51,Bezuclastinib - (APEX),NCT04996875,Advanced Systemic Mastocytosis,phase2,Data Released,Conference Presentation,2026-06-13,"Phase 2 primary results to be shared at EHA on June 13, 2026. Phase 2 presentation due at ASH reported 52% ORR per mIWG criteria, including 83% ORR for patients receiving 100 mg BID, noted December 8, 2024. Phase 2 Part 1 updated results presented at ASH showed a 56% ORR in TKI-naïve patients, including 86% ORR by PPR criteria and 100% ORR in APEX patients treated at 100 mg BID with exposures consistent with go-forward dose. Nearly all patients achieved at least 50% improvement in key biomarkers of disease burden, noted December 11, 2023. Phase 2 study to be completed by year end 2024.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,16.21,33.71,Bull 50% / Neutral 0% / Bear 50%,5896654818,2026-05-12 11:05:24,170868004
AGIO,Agios Pharmaceuticals Inc.,28.6200,28.05; 28; 28.16; 27.56; 27.21; 26.98; 27.53; 27.79; 27.99; 28.42; 28.77; 28.73; 28.17; 28.21; 27.73; 28.5; 28.79; 28.14; 28.33; 28.62,Mitapivat - (ENERGIZE-T),NCT04770779,Transfusion-dependent thalassemia,phase3,Data Released,Conference Presentation,2026-06-13,"Phase 3 data to be shared at EHA on June 13, 2026. Phase 3 data presented at ASH on December 8, 2025. Regulatory submission completed in December 2024. Phase 3 data presented at ASH reported that TRR was achieved by 30.4% (n=52/171) of patients in the mitapivat arm compared to 12.6% (n=11/87) of patients in the placebo arm, noted December 8, 2024.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,59.18,68.24,Bull -% / Neutral -% / Bear -%,1702077450,2026-05-12 11:03:36,59471609
INCY,Incyte Corporation,97.3400,99.1; 95.27; 96.91; 97.14; 97.47; 99.85; 97.77; 98.56; 100.32; 99.13; 98.82; 97.63; 95.31; 95.19; 95.6; 97.08; 97.41; 97.16; 97.1; 97.34,MONJUVI (tafasitamab) - (frontMIND),NCT04824092,Diffuse Large B-Cell Lymphoma (DLBCL),phase3,Ongoing,Conference Presentation,2026-06-13,"Phase 3 data to be shared at EHA on June 13, 2026. Phase 3 data to be presented at ASCO on May 30, 2026. Phase 3 study met its primary endpoint, noted January 5, 2026. sBLA planned 1H 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,48.08,54.19,Bull 100% / Neutral 0% / Bear 0%,19444419190,2026-05-12 12:39:26,199757748
NVS,Novartis AG,151.1200,142.94; 147.85; 146.57; 144.62; 145.5; 148.36; 145.39; 146.03; 145.23; 148.16; 149.75; 149.77; 148.08; 149.15; 150.44; 150.45; 151.76; 152.01; 150.8; 151.12,MONJUVI (tafasitamab) - (frontMIND),NCT04824092,Diffuse Large B-Cell Lymphoma (DLBCL),phase3,Ongoing,Conference Presentation,2026-06-13,"Phase 3 data to be shared at EHA on June 13, 2026. Phase 3 data to be presented at ASCO on May 30, 2026. Phase 3 study met its primary endpoint, noted January 5, 2026. sBLA planned 1H 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,48.08,54.19,Bull 100% / Neutral 0% / Bear 0%,288359881730,2026-05-12 12:39:26,1908151679
BEAM,Beam Therapeutics Inc.,31.8900,29.38; 30.33; 30.7; 30.08; 28.9; 32.34; 31.47; 32.32; 31.75; 31.58; 31.85; 29.53; 27.93; 26.81; 26.33; 27.11; 27.67; 28.64; 29.79; 31.89,"Ristoglogene autogetemcel (risto-cel, formerly known as BEAM-101) - (BEACON)",NCT05456880,Sickle cell disease,phase4,Data Released,Conference Presentation,2026-06-13,"Phase 1/2 data to be shared at EHA on June 13, 2026. BLA planned for year-end 2026. Phase 1/2 data shared at ASH reported mean peripheral blood editing was 67.4% at Month 6 and 72.8% by Month 12, noted December 6, 2025. Phase 1/2 FDA has granted Regenerative Medicine Advanced Therapy (RMAT) designation, as noted on August 14, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,86.73,86.73,Bull 100% / Neutral 0% / Bear 0%,3280818134,2026-05-12 11:12:29,102879214
KURA,Kura Oncology Inc.,10.2400,8.75; 8.83; 8.77; 9.25; 9.29; 9.56; 9.32; 9.42; 9.51; 9.68; 9.48; 9.74; 9.22; 9.2; 8.96; 10.34; 11.13; 11.25; 10.41; 10.24,Ziftomenib (in combination with SoC  cytarabine/daunorubicin (7+3) and venetoclax/azacitidine (ven/aza))- (KOMET-007),NCT05735184,Acute myeloid leukemia (AML),phase1,Data Released,Conference Presentation,2026-06-14,"Phase 1 data to be shared at EHA on June 14, 2026. Phase 1 enrollment ongoing with accelerated FDA review in 2028.. Phase 1a/1b data reported that 68% of CRc responders achieved molecular MRD negativity by central next-generation sequencing (NGS), noted December 8, 2025. Phase 1b new cohort dosing commenced, noted  September 30, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,9.87,60.87,Bull 0% / Neutral 0% / Bear 100%,909049498,2026-05-12 14:29:29,88774365
KYKOF,Kyowa Kirin Co. Ltd.,14.4250,15.05; 15.05; 15.05; 15.05; 15.05; 15.05; 15.05; 15.05; 15.05; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425; 14.425,Ziftomenib (in combination with SoC  cytarabine/daunorubicin (7+3) and venetoclax/azacitidine (ven/aza))- (KOMET-007),NCT05735184,Acute myeloid leukemia (AML),phase1,Data Released,Conference Presentation,2026-06-14,"Phase 1 data to be shared at EHA on June 14, 2026. Phase 1 enrollment ongoing with accelerated FDA review in 2028.. Phase 1a/1b data reported that 68% of CRc responders achieved molecular MRD negativity by central next-generation sequencing (NGS), noted December 8, 2025. Phase 1b new cohort dosing commenced, noted  September 30, 2025.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,9.87,60.87,Bull 0% / Neutral 0% / Bear 100%,7753030715,2026-05-12 14:29:29,540000000
GMAB,Genmab A/S,26.7100,26.11; 26.52; 26.45; 27.04; 27.52; 27.89; 27.06; 26.43; 26.18; 27.09; 26.55; 26.9; 26.54; 26.37; 25.68; 27.21; 27.05; 26.87; 26.89; 26.71,Venetoclax Plus Epcoritamab - (HOVON 165/AETHER),,Relapsed or Refractory Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma,phase1,Ongoing,Conference Presentation,2026-06-14,"Phase 1/2 data to be presented at EHA on June 14, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,7.66,60.87,Bull -% / Neutral -% / Bear -%,17158078777,2026-05-22 07:35:17,642384080
XOMA,XOMA Royalty Corporation,41.7400,40.99; 40.94; 41.38; 41.04; 41.66; 41.6; 41.29; 41.89; 41.5; 41.75; 41.8; 42; 41.75; 41.64; 41.54; 41.98; 41.82; 41.65; 41.72; 41.74,Seralutinib (GB002) - (TORREY/PROSERA),NCT05934526,Pulmonary arterial hypertension (PAH),phase4,Trial Planned,End of Phase Meeting,2026-06-15,"FDA Confirms In-Person Pre-NDA Type B Meeting in Mid-June. Phase 3 topline data demonstrated a placebo-adjusted improvement in Six-Minute Walk Distance (6MWD) of +13.3 meters at Week 24 (p = 0.0320), which did not meet the prespecified threshold on the primary endpoint of p = 0.025, noted February 23, 2026. Gossamer plans to meet with the U.S. FDA to discuss the path forward.",,60.58,67.44,Bull 86% / Neutral 14% / Bear 0%,523462592,2026-05-18 07:53:28,12541030
LGND,Ligand Pharmaceuticals Incorporated,235.8900,224.86; 229.45; 227.44; 228.36; 232.3; 232.55; 210.33; 221.41; 220.48; 222; 221.21; 218.98; 213.21; 207.89; 207.78; 217.75; 222.18; 229.33; 235.33; 235.89,Seralutinib (GB002) - (TORREY/PROSERA),NCT05934526,Pulmonary arterial hypertension (PAH),phase4,Trial Planned,End of Phase Meeting,2026-06-15,"FDA Confirms In-Person Pre-NDA Type B Meeting in Mid-June. Phase 3 topline data demonstrated a placebo-adjusted improvement in Six-Minute Walk Distance (6MWD) of +13.3 meters at Week 24 (p = 0.0320), which did not meet the prespecified threshold on the primary endpoint of p = 0.025, noted February 23, 2026. Gossamer plans to meet with the U.S. FDA to discuss the path forward.",,60.58,67.44,Bull 86% / Neutral 14% / Bear 0%,4727485879,2026-05-18 07:53:28,20041061
GOSS,Gossamer Bio Inc.,0.2179,0.3496; 0.3678; 0.3698; 0.3504; 0.336; 0.3502; 0.3437; 0.327; 0.3387; 0.3406; 0.3436; 0.33; 0.34; 0.1927; 0.1991; 0.2153; 0.2009; 0.2101; 0.22; 0.2179,Seralutinib (GB002) - (TORREY/PROSERA),NCT05934526,Pulmonary arterial hypertension (PAH),phase4,Trial Planned,End of Phase Meeting,2026-06-15,"FDA Confirms In-Person Pre-NDA Type B Meeting in Mid-June. Phase 3 topline data demonstrated a placebo-adjusted improvement in Six-Minute Walk Distance (6MWD) of +13.3 meters at Week 24 (p = 0.0320), which did not meet the prespecified threshold on the primary endpoint of p = 0.025, noted February 23, 2026. Gossamer plans to meet with the U.S. FDA to discuss the path forward.",,60.58,67.44,Bull 86% / Neutral 14% / Bear 0%,51140320,2026-05-18 07:53:28,234696281
GSK,GSK plc American Depositary Shares (Each representing two),51.5800,50.99133835231362; 51.89410329201412; 51.19966872301374; 50.495313660170495; 49.97944798034165; 50.12825538798458; 50.09849390645599; 50.00920946187023; 49.41397983129848; 50.495313660170495; 50.58459810475626; 50.55483662322767; 49.67; 50.26; 51.05; 50.78; 51.53; 51.38; 51.5; 51.58,Tebipenem HBr (SPR994) - (PIVOT-PO),NCT06059846,"Complicated urinary tract infection (cUTI), including acute pyelonephritis (AP)",phase5,Ongoing,Regulatory Decision,2026-06-18,"PDUFA date June 18, 2026.",,87.58,87.58,Bull 100% / Neutral 0% / Bear 0%,105642783722,2026-05-13 17:17:26,2039412554
SPRO,Spero Therapeutics Inc.,2.9300,2.53; 2.51; 2.48; 2.5; 2.42; 2.53; 2.51; 2.56; 2.55; 2.54; 2.44; 2.76; 2.79; 2.58; 2.59; 2.63; 2.69; 2.76; 2.86; 2.93,Tebipenem HBr (SPR994) - (PIVOT-PO),NCT06059846,"Complicated urinary tract infection (cUTI), including acute pyelonephritis (AP)",phase5,Ongoing,Regulatory Decision,2026-06-18,"PDUFA date June 18, 2026.",,87.58,87.58,Bull 100% / Neutral 0% / Bear 0%,169651374,2026-05-13 17:17:26,57901493
ACHV,Achieve Life Sciences Inc.,4.7800,4.15; 4.39; 4.38; 4.39; 4.56; 4.8; 4.79; 5.21; 5.59; 5.99; 5.96; 5.79; 5.29; 4.77; 4.45; 4.57; 4.6; 4.69; 4.56; 4.78,Cytisinicline - (ORCA-3),NCT05206370,Smoking cessation of cigarettes,phase5,Ongoing,,2026-06-20,"PDUFA date of June 20, 2026.",,88.08,88.08,Bull 100% / Neutral 0% / Bear 0%,490710292,2025-11-11 15:22:59,102659057
ELDN,Eledon Pharmaceuticals Inc.,3.9000,3.34; 3.64; 3.69; 3.78; 3.78; 3.8; 3.86; 3.88; 3.82; 3.9; 3.88; 3.95; 3.8; 3.58; 3.58; 3.84; 3.89; 3.89; 3.89; 3.9,Tegoprubart (AT-1501) - (BESTOW),NCT05983770,Kidney transplant rejection,phase2,Data Released,Interim Data,2026-06-22,"Phase 2 data to be shared at ATC on June 22, 2026. Phase 1 data presented at ASTS on January 23, 2026. Phase 2 topline data presented at ASN reported an overall mean 12-month estimated glomerular filtration rate (eGFR) of approximately 69 mL/min/1.73 m², noted November 6, 2025. Phase 2 study enrollment completed, noted September 4, 2024.",American Transplant Congress (ATC) 03/06/2023 ET - 07/06/2023 ET Conference Calendar,22.59,38.96,Bull 78% / Neutral 11% / Bear 11%,301032510,2026-05-20 16:08:54,77187823
LNTH,Lantheus Holdings Inc.,99.0900,81.17; 84.62; 85.5; 87.78; 85.82; 86.15; 91; 93.06; 94.07; 96.23; 96.46; 96.67; 93.91; 93.13; 92.89; 96.09; 94.47; 103; 100.06; 99.09,LNTH-2501 (Gallium-68 edotreotide),NCT02375464,Neuroendocrine tumors (NETs) in adult and pediatric patients,phase5,Ongoing,Regulatory Decision,2026-06-29,"PDUFA target action date extended to June 29, 2026",,88.73,88.73,Bull -% / Neutral -% / Bear -%,6451361665,2026-03-19 08:22:27,65106082
ARQT,Arcutis Biotherapeutics Inc.,21.1500,22.37; 23.22; 23.35; 23.49; 23.42; 24.17; 20.66; 21.17; 21.24; 20.69; 21.69; 21.57; 21.32; 20.03; 19.5; 20.47; 21.01; 20.86; 21.11; 21.15,ZORYVE (roflumilast) Cream 0.3%,NCT04655313,Plaque Psoriasis in Children Ages 2 to 5,phase5,Ongoing,Regulatory Decision,2026-06-29,"PDUFA date on June 29, 2025.",,89.13,89.13,Bull -% / Neutral -% / Bear -%,2645513360,2026-03-02 05:50:27,125083374
UNCY,Unicycive Therapeutics Inc.,7.0700,7.16; 7.66; 7.67; 7.98; 8.08; 8.13; 7.86; 7.94; 7.95; 8.17; 8.51; 8.56; 8.26; 8.15; 7.73; 7.74; 7.63; 8.08; 7.06; 7.07,Oxylanthanum Carbonate (OLC),NCT06218290,Kidney disease,phase5,Ongoing,Regulatory Decision,2026-06-29,"PDUFA date June 29, 2026. NDA resubmission accepted by the FDA, noted January 29, 2026.",,87.58,87.58,Bull 73% / Neutral 13% / Bear 13%,188769191,2026-05-12 07:41:38,26700027
CNTX,Context Therapeutics Inc.,2.9800,2.34; 2.36; 2.27; 2.3; 2.44; 2.41; 2.33; 2.38; 2.39; 2.48; 2.36; 2.33; 2.16; 2.15; 2.17; 2.23; 2.4; 2.6; 2.63; 2.98,CTIM-76,NCT06515613,Various cancers,phase1,Ongoing,Interim Data,2026-06-30,"FDA granted Fast Track Designation, noted April 2, 2026. Phase 1 first patient dosed January 25, 2025. Phase 1a interim data due in June 2026.",,9.87,60.87,Bull -% / Neutral -% / Bear -%,273799947,2026-04-02 08:38:32,91879177
TVRD,Tvardi Therapeutics Inc.,3.3000,3.06; 3.15; 3.14; 3.54; 3.69; 3.66; 4.21; 4.18; 3.96; 3.98; 3.95; 3.96; 4; 4; 3.71; 3.85; 3.59; 3.57; 3.44; 3.3,TTI-109,,Healthy volunteer,phase1,Ongoing,Topline Data,2026-06-30,Topline data due in June 2026.,,14.11,62.47,Bull -% / Neutral -% / Bear -%,30958435,2026-05-08 07:16:06,9381344
EWTX,Edgewise Therapeutics Inc.,33.5400,30.45; 30.96; 30.61; 31.45; 38.01; 36.99; 35.58; 35.32; 34.56; 34.01; 33.76; 34.01; 33.09; 31.72; 31.43; 32.82; 32.69; 32.7; 33.56; 33.54,EDG-15400,,Healthy volunteers,phase1,Ongoing,Initial Data,2026-06-30,Phase 1 data due in 1H 2026. Phase 2 in heart failure with preserved ejection fraction planned with data due in 1H 2027.,,14.11,62.47,Bull -% / Neutral -% / Bear -%,3608669421,2026-02-26 08:18:59,107593006
KTTA,Pasithea Therapeutics Corp.,0.6929,0.6887; 0.6947; 0.841; 0.8466; 0.85; 0.8499; 0.84; 0.7953; 0.7912; 0.7801; 0.785; 0.7942; 0.7801; 0.77; 0.7026; 0.722; 0.721; 0.6998; 0.6801; 0.6929,PAS-004,NCT06299839,Cancer Patients,phase1,Ongoing,Interim Data,2026-06-30,Phase 1 ongoing with follow up data from patients in Cohort 4 (15mg capsule) through Cohort 8 (45mg capsule) in 2Q 2026.,,9.87,60.87,Bull -% / Neutral -% / Bear -%,23152871,2026-01-13 07:34:11,33414448
LYEL,Lyell Immunopharma Inc.,16.7300,20.6; 19.73; 20.83; 20.72; 20.62; 20.85; 20.06; 19.33; 19.2; 19.25; 19.24; 19.02; 17.92; 16.51; 16.13; 17.22; 17.3; 17.46; 16.37; 16.73,LYL273 (GCC19CART),,Metastatic Colorectal Cancer,phase1,Ongoing,,2026-06-30,Phase 1 trial ongoing.,,9.87,60.87,Bull -% / Neutral -% / Bear -%,390379276,2026-03-13 11:50:01,23334087
FATE,Fate Therapeutics Inc.,2.3700,1.24; 1.25; 1.53; 1.8; 2.36; 2.29; 2.43; 2.39; 2.18; 2.25; 2.135; 1.9; 1.755; 1.73; 1.89; 1.84; 2.1; 2.25; 2.15; 2.37,FT819-102,NCT06308978,Moderate-to-severe Systemic Lupus Erythematosus,phase1,Data Released,Conference Presentation,2026-06-30,"Update due at EULAR on June 2026 and at additional conferences in 2026. The FDA has selected FT819 for participation in the Chemistry, Manufacturing and Controls (CMC) Development and Readiness Pilot (CDRP), noted May 5, 2026. Phase 1 abstract shared at the American Society of Gene and Cell Therapy (ASGCT) reported meaningful clinical responses in active SLE patients without the need for conditioning chemotherapy. In the newly presented cohort, all three treated patients achieved an SRI-4 response and two reached a lupus low disease activity state (LLDAS), driven by a deep, targeted depletion of major B cell clones lasting up to 12 months, noted May 11, 2026.",European Alliance of Associations for Rheumatology Conference (EULAR26) 03/06/2026 ET - 06/06/2026 ET Conference Calendar,12.85,63.27,Bull -% / Neutral -% / Bear -%,276245271,2026-05-13 08:48:11,116559186
ANTX,AN2 Therapeutics Inc.,4.6300,4.68; 4.55; 4.68; 4.85; 4.69; 4.65; 4.6; 4.46; 4.72; 4.27; 4.31; 4.64; 4.75; 4.48; 4.55; 4.59; 4.89; 4.85; 4.73; 4.63,AN2-502998,NCT07024589,Chagas Disease,phase1,Ongoing,Initial Data,2026-06-30,Phase 1 trial is ongoing with expected data due in 2Q 2026. Phase 2 PoC study planned 2026.,,15.59,61.82,Bull -% / Neutral -% / Bear -%,166754825,2026-05-12 12:25:38,36016161
ACET,Adicet Bio Inc.,8.5000,7.63; 7.55; 8.2; 8.45; 8.51; 8.55; 8.32; 8.55; 8.17; 7.95; 8.07; 8.41; 7.68; 7.5; 7.25; 7.76; 7.89; 8.3; 8.33; 8.5,"Prulacabtagene leucel (prula-cel, formerly ADI-001)",,Systemic sclerosis (SSc),phase1,Ongoing,Interim Data,2026-06-30,"Phase 1 update due in 1H 2026. Phase 1 enrollment is ongoing, fast track designation granted by the FDA, noted February 27, 2025.",,10.76,60.67,Bull -% / Neutral -% / Bear -%,79460006,2026-03-13 12:07:38,9348236
HCWB,HCW Biologics Inc.,1.9400,0.4075; 0.4712; 0.452; 0.4102; 0.4093; 0.3505; 0.3203; 0.3287; 0.3084; 0.3396; 0.3494; 0.337; 1.22; 1.34; 1.06; 2.43; 2.58; 2.89; 2.62; 1.94,HCW9302,,Alopecia areata,phase1,Trial Planned,Initial Data,2026-06-30,"Data due in 1H 2026. IND cleared by the FDA, noted February 3, 2025. Trial due in 4Q 2025.",,12.85,63.27,Bull 100% / Neutral 0% / Bear 0%,13064162,2026-05-15 07:14:03,6734104
JBIO,Jade Biosciences Inc.,21.5000,22.32; 24.4; 24.23; 24.52; 25.26; 25.13; 24.22; 25.81; 24.86; 25.23; 25.07; 24.13; 23.355; 22.01; 21.88; 23.34; 23.46; 22.21; 21.71; 21.5,JADE-001,,IgA nephropathy (IgAN),phase1,Ongoing,Interim Data,2026-06-30,Phase 1 healthy volunteer interim data expected 2Q 2026; Phase 2 clinical trial in patients with IgA nephropathy expected to begin mid-2026 with preliminary data anticipated in 2027,,13.8,60.32,Bull -% / Neutral -% / Bear -%,1061237313,2026-03-09 07:54:47,49359875
ADCT,ADC Therapeutics SA,3.4300,3.78; 3.78; 3.83; 3.68; 3.76; 3.86; 3.75; 3.5; 3.48; 3.43; 3.48; 3.36; 3.25; 3.17; 3.14; 3.24; 3.4; 3.39; 3.51; 3.43,ZYNLONTA (Loncastuximab Tesirine) and RITUXAN (rituximab) - (LOTIS-5),NCT04384484,Diffuse Large B-Cell Lymphoma (DLBCL),phase3,Ongoing,Topline Data,2026-06-30,BLA planned. Phase 3 topline results and prespecified PFS event target due in 2Q 2026.,,48.08,54.19,Bull -% / Neutral -% / Bear -%,436265672,2026-05-04 07:51:38,127191158
NVCR,NovoCure Limited,16.9900,11.93; 15.21; 16.62; 16.93; 15.88; 16.495; 16.83; 17.89; 18.1; 18.31; 18.1; 18.05; 17.58; 17.46; 17.01; 17.75; 17.9; 17.96; 18.26; 16.99,Optune (EF-32) - (TRIDENT),NCT04471844,Glioblastoma Multiforme,phase3,Ongoing,Topline Data,2026-06-30,"Phase 3 trial enrollment has commenced - December 10, 2020. Phase 3 trial enrollment completed with final data anticipated in 2Q 2026.",,48.08,54.19,Bull -% / Neutral -% / Bear -%,1967797771,2026-05-04 16:49:44,115820940
PHVS,Pharvaris N.V.,29.4700,29.83; 31.01; 29.44; 30.02; 30.02; 30.11; 29.68; 30.09; 29.95; 31.25; 32.94; 30.7; 30.4; 28.81; 28.95; 29.45; 30.54; 29.68; 29.88; 29.47,PHVS416 - (RAPIDe-3),NCT06343779,Hereditary angioedema - on demand,phase4,Data Released,Submission,2026-06-30,"NDA planned for 1H 2026. Phase 3 study met its primary endpoint, noted on December 3, 2025.  Additional data due at a medical conference.",,57.99,65.84,Bull 71% / Neutral 29% / Bear 0%,2053070370,2026-04-02 10:57:18,69666453
PYPD,PolyPid Ltd.,4.7700,4.53; 4.5; 4.44; 4.48; 4.5; 4.48; 4.435; 4.38; 4.34; 4.56; 4.22; 4.38; 4.46; 4.73; 4.76; 4.85; 4.83; 5.02; 4.84; 4.77,D-PLEX100 - (SHIELD II),NCT04411199,Surgical Site Infection,phase4,Data Released,Submission,2026-06-30,"NDA submission initiated March 31, 2026. Completion due in 2Q 2026.",,60.37,66.84,Bull 53% / Neutral 33% / Bear 15%,91027036,2026-05-13 07:43:11,19083236
